abs_ts,a,b,c,n_used
492900,0.2333750964760519,-0.009396695827955038,0.15148056232338075,9
493000,0.23313706942140916,0.0015965621263130552,0.14330124385877901,8
493100,0.23318175701142993,-0.0007004217880954558,0.14494880083010137,8
493200,0.23447550111298784,-0.008984897527325165,0.1507235695378656,9
493300,0.23316413671969705,0.00044662400830521335,0.14412281233514762,8
493400,0.2344786346323914,-0.008984973055698899,0.15072148191836768,9
493500,0.23448030493881555,-0.00898492550549299,0.15072040251908334,9
493600,0.23390385806307962,0.00285833173888626,0.14210267461620962,8
493700,0.23314767463306632,0.0015962586166968517,0.1432949881714681,8
493800,0.23352667046218997,0.004042123323050371,0.14146182979470662,8
493900,0.23355943816173313,0.0017488393589415066,0.1431138420120818,8
494000,0.23411758181910947,-0.009325627543437985,0.15115424954541082,9
494100,0.23414526317224724,-0.009455231921537285,0.15126397014259818,9
494200,0.23267304403777128,0.003709126829191918,0.1422307286296366,8
494300,0.2326748028662236,0.003709656970337498,0.14222931414147702,8
494400,0.23267631741062134,0.003709968651816953,0.14222810527373694,8
494500,0.23411880628994142,-0.009737910411378618,0.15143304944991615,9
494600,0.23305863346116795,0.002517151569449757,0.14287365391574275,8
494700,0.23415470845408728,-0.009455158600857319,0.15125780279010367,9
494800,0.23975219903436076,-0.015027620382897771,0.15046310717819916,10
494900,0.2341578134433393,-0.009455190809687602,0.15125589326828387,9
495000,0.2341592398796489,-0.009455212916220361,0.15125492780178873,9
495100,0.23357801803687828,0.0017482402134888799,0.1431028795551378,8
495200,0.23357957968988333,0.0017489740280943362,0.14310142445419569,8
495300,0.23413794106242516,-0.009325570931415767,0.15114110032844985,9
495400,0.23434283094349553,-0.009351830425049982,0.15104689977099875,9
495500,0.23470480089072324,-0.009438794816120342,0.1508640339275619,9
495600,0.23358582424670107,0.0017486349988428693,0.14309780963294053,8
495700,0.2288432634144788,0.017956145371555755,0.13395610346649914,8
495800,0.23390224190652265,-0.00024340251285291924,0.14437226556249264,8
495900,0.2336131415678275,-0.0005358485816713433,0.14474886441924587,8
496000,0.24588189903265387,-0.0212726922112218,0.14942362719350902,10
496100,0.23376585060892605,-0.00952161406365183,0.15148359691300745,9
496200,0.23271187538045404,0.001443142175921586,0.14386328099881387,8
496300,0.23135271891741727,0.006019670462427555,0.14129504331355747,8
496400,0.23405348222380407,-0.0029809722941510487,0.14632786304287806,8
496500,0.2313556496626496,0.0060195877152138515,0.1412931837871526,8
496600,0.2341411374907678,-0.00987016773021613,0.1515442631743983,9
496700,0.23386854995577677,0.009938323859567354,0.13659875849997913,9
496800,0.23234489211227868,0.0053494731051080815,0.14124275595627542,8
496900,0.23251052377823234,-0.008983438668900258,0.15207315915461925,9
497000,0.2341474301162468,-0.009870289583848958,0.15154005331586112,9
497100,0.23414882302804452,-0.009870190724756853,0.15153925118236322,9
497200,0.23176835573400248,0.0035928206730396397,0.14287245002896695,8
497300,0.23234557926107377,0.0031015298916305155,0.14288704371493727,8
497400,0.2337422657478013,-0.010060522726369082,0.15190017146277696,9
497500,0.23327247062034387,0.010038788801178773,0.1367541539907329,9
497600,0.23374560807896452,-0.010060542876969343,0.15189792449685552,9
497700,0.23298096620825837,0.004249884141102768,0.14182458401400383,8
497800,0.2330982515121751,-0.008957983172847626,0.15181606108025703,9
497900,0.2331258544887356,-0.009667878654479928,0.15206587417868947,9
498000,0.23206857789327145,0.003347333283176241,0.14287249554307632,8
498100,0.23178207789977068,0.003592635258203042,0.14286415050713214,8
498200,0.23416615676927785,-0.009870245001703073,0.15152798726700445,9
498300,0.2341675867233776,-0.00987032413259548,0.15152703583691246,9
498400,0.22956816656793616,0.01280792620184539,0.1373663073018268,8
498500,0.23373074972253247,0.0007706516146023829,0.14379817922752905,8
498600,0.2323729077680234,0.005349471845254951,0.14122578463695434,8
498700,0.23417379649566483,-0.009870270374596812,0.15152306559714226,9
498800,0.23249394260760123,-0.009261827806106163,0.15223354143329054,9
498900,0.2331051968415342,-0.009808426122123516,0.15217153861725044,9
499000,0.2320163468458262,0.003724748428211515,0.1427857947875067,8
499100,0.23337529581017596,-0.000885376977376867,0.14538609588721874,8
499200,0.2323999021177906,0.0025072034081227725,0.14345049327627912,8
499300,0.24449852054201238,-0.05001794755973731,0.17309422418471912,10
499400,0.23328441993680007,0.004434523444884834,0.14165737370857232,8
499500,0.23327016367236333,0.002294177315732152,0.14309121549920514,8
499600,0.23403746450697901,-0.008754200919685746,0.15130125126167795,9
499700,0.23518655693368198,0.010081759823867229,0.13597138596990024,9
499800,0.2335998328485718,-0.008940049584751855,0.15167927252718258,9
499900,0.2340420202547752,-0.008754331563211782,0.1512982290607725,9
500000,0.23404370122582252,-0.008754221947372234,0.151297248629256,9
500100,0.23497672129727634,-0.009736446900362069,0.15106992097350702,9
500200,0.2330198007966183,0.0042500196606707254,0.1418008417369931,8
500300,0.23209099126976176,0.0016381038479641064,0.14411855713511984,8
500400,0.23307188534974396,-0.0017507594180595951,0.14604505682099575,8
500500,0.23517600447999554,-0.009651784956424433,0.15077053621572856,9
500600,0.23402960372225096,-0.0037624791019577834,0.14692040489395095,8
500700,0.23293606522152277,-0.00907403038110959,0.15184959011312893,9
500800,0.23347027104749354,-0.0012375579278096369,0.14542285825966128,8
500900,0.23240836474374096,0.005349265501009365,0.14120435696384603,8
501000,0.23240279426505772,0.0031014516456890863,0.1428517730498915,8
501100,0.23209489733718686,0.004574181022443043,0.14190992230974833,8
501200,0.23489412954298136,-0.009734584022479943,0.1509840689456488,9
501300,0.23518850608643926,-0.009651895488846304,0.15076242488788713,9
501400,0.23267771808534213,0.004617357188552852,0.14153918324093473,8
501500,0.2341331685514393,-0.0029809005232642612,0.14627816051867626,8
501600,0.23377897720483345,0.0007711218333554365,0.1437682894593494,8
501700,0.2344883396288104,-0.00993718158612246,0.1513139054439168,9
501800,0.23448996123430857,-0.009937174719422707,0.15131281133554808,9
501900,0.2337477777576988,0.002027950975664098,0.14281927067313968,8
502000,0.234512421479426,-0.009523585888776933,0.15102051457773397,9
502100,0.23234804194889006,0.006637745434230198,0.1402201448221377,8
502200,0.2342456000841442,-0.009325560078602827,0.15107172702814614,9
502300,0.23339594799119703,0.003537924476832865,0.14187667728757494,8
502400,0.23451867020287043,-0.009523640588983353,0.15101648400674567,9
502500,0.23470897039206645,0.001436716961388694,0.14266173480069572,8
502600,0.23361492968871456,0.002412105588667594,0.14255143196914555,8
502700,0.23416300556944955,-0.009436589908300621,0.15119510704234118,9
502800,0.23235900131497164,0.006637568105628678,0.14021376480271028,8
502900,0.22956038307697754,0.0162747243669298,0.13476970599409616,8
503000,0.23461616401134966,-0.00941132446105745,0.15088325484257653,9
503100,0.23230346128624832,0.010122687618389551,0.13769379597684642,8
503200,0.2352057108512042,-0.00909660560237463,0.15034275516592577,9
503300,0.23233789619009873,0.007840412941018976,0.13933440892527155,8
503400,0.23233930738529832,0.0078402566124051,0.139333607132384,8
503500,0.23383897802038214,0.009845972911127258,0.13668548643038442,9
503600,0.233353550162113,0.0032715154957469184,0.14211013355988877,8
503700,0.23483311137639917,-0.009438802369477056,0.1507816009128877,9
503800,0.23234551930754382,0.007839960124949023,0.13933005671068058,8
503900,0.23496131679631074,-0.009315258468525439,0.15066153234246668,9
504000,0.23491474633055198,-0.00939672599245524,0.15068753975947763,9
504100,0.23521976826342872,-0.00909667519712211,0.1503337342015819,9
504200,0.2329932462530372,0.007620044961739666,0.1391329586055038,8
504300,0.23232206844388803,0.010123395751961453,0.13768231765415967,8
504400,0.23522439386461244,-0.009096747628813942,0.15033081735066356,9
504500,0.23522601234472884,-0.009096750045320453,0.15032973141551462,9
504600,0.23465123501029503,0.002371024897297654,0.14201368911021714,8
504700,0.23522920367366132,-0.009096691026140769,0.15032762852799425,9
504800,0.23369263857929184,0.005582594892378181,0.14021218370955532,8
504900,0.23465838834541028,-0.008985030066007,0.15060597328445907,9
505000,0.23428932952088533,-0.009325524485679441,0.15104356237383026,9
505100,0.2342003954799219,-0.009436741525809752,0.15117087383720856,9
505200,0.23420197987202573,-0.009436647117882625,0.15116994825014868,9
505300,0.23177067038735016,0.008034881969077735,0.13957313452349052,8
505400,0.23428902011355135,-0.009737859432884972,0.15132312053390237,9
505500,0.2448429589728737,-0.026018746868647028,0.1542045642077072,10
505600,0.23458200893981865,-0.009310830968395125,0.15085160381317578,9
505700,0.22830525208291272,0.028033011242360295,0.12690877764092792,8
505800,0.2337447231331795,0.0017483361148821147,0.14300087597341754,8
505900,0.23281303638636114,0.007668409876226383,0.13922711995044237,8
506000,0.23461502953055524,-0.009441527529164375,0.150957769768155,9
506100,0.2333969182357449,0.010119381272835404,0.13680756919468323,9
506200,0.2319088850307467,0.007031850498197199,0.14025662306164108,8
506300,0.23393738650861495,0.009900043066530544,0.136610388345726,9
506400,0.23245697136323187,0.006590260312538305,0.14022172699345029,8
506500,0.23422244926217542,-0.009436633317957386,0.1511567280359341,9
506600,0.2343404744292271,-0.009455209474584511,0.15113804093154323,9
506700,0.23244540805702507,0.00886056210459376,0.13857384095627823,8
506800,0.23282702238947356,0.007668318231576479,0.13921878053267522,8
506900,0.23372738597830375,0.003503443929881526,0.14172433627852118,8
507000,0.23365976502252458,0.0030215247321093326,0.14207185845746184,8
507100,0.23361929243771995,0.002504803725970348,0.14235145446644235,8
507200,0.23217106795435757,0.001378888753751808,0.1438368847440732,8
507300,0.2334990762360725,-0.0028703658165316723,0.1461672911905274,8
507400,0.2321742070473209,0.001379330642022001,0.14383479223952933,8
507500,0.2335021819104194,-0.0028705781378508253,0.14616557566525365,8
507600,0.23351106296736124,-0.009279437185921615,0.15126335773772623,9
507700,0.23336548579266717,0.0015961752230620628,0.14316112699721778,8
507800,0.23350685403779378,-0.0028702966694778734,0.14616253130199278,8
507900,0.23240420317779478,0.0034440322461945483,0.14219918083580055,8
508000,0.23373330812879137,-0.0007985506179856581,0.14452340218536083,8
508100,0.23279873876459817,0.002575555199123995,0.1425809947366731,8
508200,0.2340209331310732,-0.009724086997959253,0.15105893931084285,9
508300,0.23280171422093612,0.002575880596739172,0.14257885776130097,8
508400,0.23350115950238134,0.0016502665297206062,0.1428238768516724,8
508500,0.23364518303336249,0.0017894758406582405,0.1425799872982316,8
508600,0.23269739523398367,0.0019956611216150767,0.14298229832767723,8
508700,0.23303085593446152,0.0020092985752178873,0.14277782854548937,8
508800,0.2345882582531094,-0.009763987804057175,0.15061568433128963,9
508900,0.23303385124331766,0.002009354292227743,0.142776005091447,8
509000,0.23318884999678663,0.004454445411736694,0.1408988447550064,8
509100,0.2335466701521999,0.004144265167405834,0.14093415020762112,8
509200,0.23354808749304495,0.004144074485165857,0.1409333387804756,8
509300,0.23424570315128607,0.00027022934057292146,0.1433488316141312,8
509400,0.2335513171622005,0.004144564387096833,0.14093118543791672,8
509500,0.2343527607571955,-0.0020851810421733024,0.14499160083489882,8
509600,0.23322879873615646,0.004117207810212097,0.14113766967940145,8
509700,0.23366383677385938,0.0017889695944044916,0.14256899543832563,8
509800,0.23435749569454262,-0.0020857057762218487,0.144989011422973,8
509900,0.2346054368494259,-0.00976395447533791,0.15060463230315585,9
510000,0.23366857925519047,0.0017895606181907195,0.14256574660334242,8
510100,0.23305260265594183,0.002009067772122691,0.14276477187451964,8
510200,0.23323825688801533,0.004117417648847894,0.14113182084586487,8
510300,0.23426129131170287,0.00027055635213928917,0.14333933654063588,8
510400,0.23461332038260108,-0.009763879457998953,0.15059962913200048,9
510500,0.23302463061501175,0.002858399683807104,0.1421850138836103,8
510600,0.23437005047285744,-0.002085743164883821,0.14498142530216848,8
510700,0.23324595760546246,0.0041169732064160825,0.14112733854207957,8
510800,0.23809405751599355,0.0039950829039942124,0.13648887049324246,10
510900,0.238258621451344,0.004044972637159607,0.13646009756245547,10
511000,0.23427220849803546,0.00027031795170628334,0.14333273881481134,8
511100,0.23473843726256652,0.0021537985199276024,0.14170210681488588,8
511200,0.23427534020070273,0.00027043794145450095,0.14333056583139303,8
511300,0.23358087534528651,0.00414442980558573,0.14091345970115354,8
511400,0.23427849681361262,0.0002703305410899047,0.1433288411743692,8
511500,0.23325840986269852,0.004117211362639128,0.14111970302043841,8
511600,0.23090855804186852,0.012674745159446749,0.136251701066372,8
511700,0.23438725041923483,-0.0020853735981596904,0.14497042308427305,8
511800,0.23438867690023593,-0.002085434193442881,0.14496948117498362,8
511900,0.2330806128430042,0.002008977873247086,0.14274759328184825,8
512000,0.23175385695956105,0.006223293630477819,0.14044798714486076,8
512100,0.23304950064076063,0.0028580543685112823,0.1421698793904775,8
512200,0.23303404113484558,0.0031824214168452995,0.14192541124876926,8
512300,0.23429255942508373,0.0002702437673582022,0.1433203498956904,8
512400,0.23359811581086284,0.004144566397357076,0.1409028446109246,8
512500,0.23828408707560672,0.004044934979892391,0.13644549969003672,10
512600,0.24467927661957792,-0.02677318935452529,0.15458074291710738,10
512700,0.2317647152240342,0.006223219594154869,0.14044140191710963,8
512800,0.2319494565805888,0.008324642165511037,0.1388148024960572,8
512900,0.23430204347828407,0.0002704547982435618,0.14331441088073357,8
513000,0.23017148803512413,0.016921306472766677,0.13358603451918802,8
513100,0.2380748464256846,0.004002656764668613,0.13658380963856037,10
513200,0.23336337558033107,0.005104990691790263,0.14030471178866114,8
513300,0.24553756081829528,-0.027179937095699873,0.15431867712779543,10
513400,0.23364701039267177,0.0027276621472077213,0.1418574341385239,8
513500,0.2340683058141277,0.0012317123904492645,0.14271335093411083,8
513600,0.23365015434449982,0.002727265170123909,0.141855620033753,8
513700,0.23361840735588088,0.004144486340750759,0.14089066449023538,8
513800,0.23196499090513562,0.008325092061405512,0.13880525034864574,8
513900,0.2348149339876416,-0.0035685607662606727,0.14581458798119853,8
514000,0.23311320418125026,0.002008746169014623,0.1427278916972205,8
514100,0.23814661973670403,0.003995050606383383,0.1364587458649154,10
514200,0.2346728629431982,-0.009763921501366533,0.15056142519127763,9
514300,0.23338060683160913,0.005105077471019247,0.14029414855375624,8
514400,0.23305967629046923,0.00507496722882619,0.140501394903045,8
514500,0.23807753320549957,0.004066592124750176,0.13655384734954515,10
514600,0.2346539161048146,-0.009479215566062562,0.15041379056649953,9
514700,0.2336339412812191,0.004144534346534567,0.1408812128455563,8
514800,0.23363562098177848,0.004144442261755863,0.14088040742825958,8
514900,0.23280209900485643,0.004473677943137904,0.14106538575280664,8
515000,0.23280377791016713,0.0044735856695609,0.1410645747538116,8
515100,0.23280519173126746,0.004473623442418284,0.1410635929511461,8
515200,0.23438364230115405,0.0009905063539706793,0.1427044473281288,8
515300,0.23474483183781214,-0.009392319098779064,0.1502663748086732,9
515400,0.23312963170904913,0.004510158418065608,0.14084955174082567,8
515500,0.24593539727825656,-0.022099186344862624,0.14977345350464766,10
515600,0.23325748700549792,0.0015443819673026733,0.1428932087776373,8
515700,0.23373449633446375,0.0037217922870727647,0.14104663673532436,8
515800,0.22968901317360943,0.015336904057843917,0.13497928531423345,8
515900,0.24254069284655874,-0.019257357496612754,0.15050656574896806,10
516000,0.23323432534697175,0.002986447434291445,0.1419082662236502,8
516100,0.23435203412541147,0.0002707398539706122,0.14328361886981297,8
516200,0.234679021163247,-0.009479233841364385,0.15039766866065732,9
516300,0.23365895183584462,0.004144103036378555,0.14086638090629255,8
516400,0.23456552156365792,-0.003326809117552644,0.14578287863475953,8
516500,0.23476981188847834,-0.009899773659487533,0.15059721116251204,9
516600,0.23253304401477212,0.0022374198721191374,0.14289845190675884,8
516700,0.2325096339459585,0.004508073608604422,0.1412664600626344,8
516800,0.23315695201640174,0.0020089812591626483,0.1427008281153196,8
516900,0.23182968954037425,0.0062233089800528205,0.14040204287756974,8
517000,0.23350702450895824,0.0017007046867932387,0.14273929053970955,8
517100,0.2325158633435359,0.0045081258335240735,0.14126283445653465,8
517200,0.2325174769668015,0.004507968839782511,0.14126188405982187,8
517300,0.2331132440245592,0.0020793941716957315,0.14273223426508935,8
517400,0.23248348393855542,0.002328280676757869,0.14291937571894026,8
517500,0.23317915642622988,-0.0016604531380072203,0.14542846695095046,8
517600,0.2336598589622216,-0.0028704204462059865,0.14606675154821394,8
517700,0.23255640427590832,0.0034444773506965907,0.1421058755988392,8
517800,0.2308924651931939,0.00974591881057741,0.1384571453153602,8
517900,0.23369741367009475,0.0020196559828016083,0.1426087868976097,8
518000,0.2320326876009517,0.005813421214552168,0.14081113942966986,8
518100,0.23316196280483695,0.00652855927641072,0.13979188388875746,8
518200,0.23416873787995274,0.00415097085011684,0.1409500331266552,8
518300,0.23383620808197775,0.003021577889113245,0.1419645825554539,8
518400,0.23254086714948818,0.010123393055764589,0.13755266168834143,8
518500,0.23394306535372575,0.0017486498311896624,0.14287940188286788,8
518600,0.22880827526105335,0.019162994504920948,0.13309810349302736,8
518700,0.2298437384906843,0.015451502403820858,0.13522520050694087,8
518800,0.2322270342644975,0.00782998886248977,0.1394183689100927,8
518900,0.23510125528128167,-0.009427770561135015,0.1506419354071807,9
519000,0.24250580148751538,-0.02326854874482512,0.15446695284179263,10
519100,0.23227254432964775,0.007790088498949165,0.13945222042290098,8
519200,0.2322878674792785,0.006595024256019028,0.14032954779172727,8
519300,0.2336752917062089,0.001971768389300278,0.14294595066401422,8
519400,0.23006274161875342,0.0157909154583289,0.1348639826492141,8
519500,0.23044899129579383,0.014575307061724475,0.1355241015298676,8
519600,0.23325108007399095,0.004904640812951854,0.14099278859649986,8
519700,0.24637608470280328,-0.021313542160575495,0.14901493748156194,10
519800,0.23270193726830193,0.005349904009044523,0.14102563867619597,8
519900,0.23269617853057545,0.0031015132258243646,0.14267169740134303,8
520000,0.23270503630047504,0.005349264087333026,0.14102431228813322,8
520100,0.23258995146308678,0.006350197385974234,0.14032858788405334,8
520200,0.23231957221229244,0.00430962111454622,0.14201115739299755,8
520300,0.23231081587047042,0.0031298575190816624,0.14289458745307526,8
520400,0.23341417484185809,-0.00909952638351755,0.15157491045820626,9
520500,0.23231401431461793,0.003129995921396973,0.1428926313270945,8
520600,0.23312486057461068,-0.009180700690809035,0.15179257359969092,9
520700,0.23253157044339312,0.008560598579294573,0.13886796099485216,8
520800,0.23253327889649442,0.008560704378530121,0.1388668094516184,8
520900,0.23313886612703588,0.009631599821241984,0.1378679523360824,8
521000,0.23317618103790014,0.011062327437758796,0.1367306552899238,9
521100,0.23399910784209296,-0.008659160889745344,0.15127302509640303,9
521200,0.23353265224351488,0.004336757391402042,0.14154599045731134,8
521300,0.23314513749829185,0.009631708273636975,0.1378642471853074,8
521400,0.23282390546270768,0.008723439795169152,0.13874679042582658,8
521500,0.2330952592325859,0.008411241126555941,0.13882538741973574,8
521600,0.23423043690332804,-0.008862445888717577,0.15124102700077735,9
521700,0.2321110974733182,0.013331757150180293,0.13575754994537856,8
521800,0.23423377065978188,-0.008862478888667678,0.15123880096390935,9
521900,0.2327895251807281,0.007547529710928979,0.1396413605616904,8
522000,0.23423673316186613,-0.008862374817697706,0.15123700606141766,9
522100,0.2327926242739488,0.0075477314704501305,0.13963947907953292,8
522200,0.2344598988304354,-0.009066130274139128,0.15120961653360293,9
522300,0.2331418916796635,0.0062801176787588816,0.1403886719364495,8
522400,0.23279751750468866,0.007547773000050767,0.13963643969044795,8
522500,0.23279890400781322,0.007547874037239124,0.13963570722816177,8
522600,0.23204043942613445,0.00994309925810158,0.13829169836843933,8
522700,0.23383749535556145,-0.009079372893248795,0.15164629222093884,9
522800,0.23421748664047515,-0.009177227225392739,0.1514543706998713,9
522900,0.23321693055530923,-0.008989951409534031,0.15203068838978778,9
523000,0.23405321805903442,-0.009283225763115736,0.15162264025236652,9
523100,0.23229933723284585,0.01019017850230234,0.13798598618906063,8
523200,0.2338450651824079,-0.009079531119744471,0.15164140417649602,9
523300,0.2320511867154414,0.00994268016980014,0.138285437327019,8
523400,0.2334972240428069,0.003122764129223702,0.14249953150418906,8
523500,0.23448030685623714,-0.009066131361902659,0.15119650135945997,9
523600,0.23301015159007923,0.005579524060154509,0.14098461388896158,8
523700,0.23210495535059145,0.012157438205735019,0.13663216931549213,8
523800,0.23426502961715867,-0.008862539425333127,0.15121860064875298,9
523900,0.23426647107141674,-0.008862375239802019,0.15121781430679032,9
524000,0.2339348977792735,0.0030724108778642017,0.14226236235535838,8
524100,0.2332289639165769,0.011038432100477452,0.13658229648072784,9
524200,0.2320650782795178,0.009943048895519682,0.13827695329036807,8
524300,0.2327747238783903,0.005332841683270885,0.14127352244177505,8
524400,0.23211584738943689,0.012157693701478102,0.13662550266095308,8
524500,0.23449579733556888,-0.009066186330019679,0.15118651618038914,9
524600,0.23277924069404524,0.005332500422979592,0.1412710850700007,8
524700,0.2331906618512989,0.011104176115158149,0.13652655160756558,9
524800,0.23230119503956045,0.007493124550312635,0.13999916335351156,8
524900,0.2333236591128468,0.0037299217611421113,0.14219036974066226,8
525000,0.24206959119070257,-0.022175397593966768,0.15420820800732443,10
525100,0.23332679081878496,0.0037299080890532688,0.14218837517863364,8
525200,0.23333384630383622,-0.009402346844658939,0.15215299772823224,9
525300,0.2343787782403023,-0.009207583390598443,0.15138266743751932,9
525400,0.23204614234303164,0.010438744703343784,0.13795662273273696,8
525500,0.23204765601411495,0.010438590081857133,0.13795577480392296,8
525600,0.2328078362612684,-0.00883551153336443,0.15212243874970666,9
525700,0.22908246193274645,0.019471942110245503,0.13301064834830706,8
525800,0.2317633115452872,0.010687099638604595,0.13794514283635512,8
525900,0.23234281927886413,0.01019014107946343,0.13796002650676245,8
526000,0.2319936582946239,0.008758236156072817,0.13922672206413414,8
526100,0.23199514119131473,0.008758270091303737,0.13922598551119836,8
526200,0.23199675371308295,0.008758040296971813,0.13922512595078124,8
526300,0.23215476209929745,0.007339774813679748,0.14020877982951008,8
526400,0.23215637329401412,0.007339658172295413,0.14020784374685713,8
526500,0.23139979969031785,0.0066653902437821475,0.14115871286998968,8
526600,0.23289003703667274,0.0038209838934254283,0.14239551548422957,8
526700,0.23140303347293611,0.006665839785908111,0.14115632812228793,8
526800,0.23187296919619205,0.007588597845274402,0.14019676386891464,8
526900,0.23216411119413966,0.0073393283811309514,0.14020338900903168,8
527000,0.2332808943563289,-0.008990051353692869,0.15198889689985534,9
527100,0.23300383597969435,-0.00827801238538079,0.1519179874127103,9
527200,0.2328993167823932,0.003820621479587087,0.14239002523274844,8
527300,0.23195766760086645,0.008739551249306133,0.13928746468604167,8
527400,0.23224871562879074,0.009009488400495855,0.1389194673473597,8
527500,0.23196079860416985,0.008739497038319551,0.13928551338543743,8
527600,0.2330405804880642,0.004998097305939505,0.14139935382881913,8
527700,0.23263583360277137,0.007763750873630631,0.13960457237392615,8
527800,0.23188860345910164,0.007589145820462759,0.14018698346082092,8
527900,0.2318049207190531,0.0054090552988172325,0.1418410988837235,8
528000,0.23180653253822917,0.005408949266006891,0.14184014350436108,8
528100,0.23206443227249468,0.008307525255644798,0.139682192326239,8
528200,0.2299323399159222,0.01921914210428547,0.13283425772630458,8
528300,0.23214425929958896,0.006247860746790373,0.14101777567351323,8
528400,0.23283216829264583,0.0016352732981517206,0.1440388864429722,8
528500,0.232737508247045,-0.008350812713826638,0.15211894805978998,9
528600,0.23043059059822527,0.017576998817942415,0.1337469476632105,8
528700,0.2335101807141882,0.008030763909173627,0.13913514774748115,8
528800,0.23392652540045267,-0.008938752000267025,0.15169791430259968,9
528900,0.23345152742462347,-0.008805805937346551,0.1519201130208509,9
529000,0.23282563013275073,-0.008763643227096067,0.15229076450857926,9
529100,0.23208908907912623,0.013290072671233055,0.1360687287306045,8
529200,0.2335178266653871,0.008030391714863297,0.13913087124178172,8
529300,0.23253830908140913,-0.008768625301682365,0.15247838076120682,9
529400,0.23304689060470615,0.006550136477901911,0.14038260727331603,8
529500,0.23265902123703605,0.00513984431746877,0.14166303319998874,8
529600,0.23367019226763697,0.011643252207194258,0.13619094863842887,9
529700,0.23214075845824725,-0.008746503920565203,0.1526094796690605,9
529800,0.2330530737886966,0.0065502729682318786,0.14037891795750623,8
529900,0.23262360517820801,0.007234056597713003,0.14013799514442646,8
530000,0.23183765320512237,0.005408992629601009,0.1418211277817191,8
530100,0.23228674792342627,0.00639736948323207,0.1409589503429617,8
530200,0.233230972494333,-0.008589648311803495,0.15196980824608605,9
530300,0.23332680328786012,-0.008313808887792021,0.1518665921269299,9
530400,0.23210925165109603,0.013289626450573057,0.1360573557923143,8
530500,0.23332985970045653,-0.00831361876583014,0.15186471905228258,9
530600,0.23348618867271204,0.00745611000205339,0.13957857715528207,8
530700,0.23297895546398484,0.007044687902203683,0.14008958937839058,8
530800,0.23263776933595873,0.007234215247781552,0.1401292544397009,8
530900,0.23971652737225607,-0.01411342931910592,0.1498944808792944,10
531000,0.23287343847280592,0.008468008046634973,0.1390726264141697,8
531100,0.24324915408661768,-0.017656852434469218,0.14927969100409205,10
531200,0.2323508617543201,-0.008611906578678724,0.15235629045678684,9
531300,0.24547830938796014,-0.02021929093766393,0.14902204886813428,10
531400,0.2316548112546956,0.007319657682220383,0.14052032269119946,8
531500,0.23322297164924913,0.011093875169111263,0.13637272009443518,9
531600,0.23306059074853888,0.0023051157495391815,0.1434033161738985,8
531700,0.23223873030791464,0.0073397351882591765,0.14015807362796412,8
531800,0.23288514272150151,0.0016354490314940252,0.14400586906350735,8
531900,0.23326778252518166,0.0003884433522053162,0.14469481777348078,8
532000,0.23355710982126113,-0.00919326598708576,0.15192435151390973,9
532100,0.23355853427299256,-0.009193317824345784,0.15192339593282803,9
532200,0.23389014746103645,-0.008908496506754323,0.15169116980021827,9
532300,0.23318386167121094,-0.008453419239938356,0.15188484242413341,9
532400,0.23167024711158118,0.00731963112815407,0.14051101353421064,8
532500,0.23167195990661843,0.007319748304825099,0.14050984547965756,8
532600,0.23209612186341683,0.008757833787423416,0.13916569738464687,8
532700,0.2335012706298111,0.00376189875016112,0.14203196490169617,8
532800,0.23344710265129917,0.0037300475039348407,0.14211495066960658,8
532900,0.233504466029483,0.0037616527649496287,0.14203032718417577,8
533000,0.2321023275969896,0.008758082206537685,0.13916166702584018,8
533100,0.23421145032905324,-0.00928310823327364,0.1515202751301428,9
533200,0.23210542361097836,0.008758310645510694,0.13915977151217357,8
533300,0.2324334100549054,0.007492697653548653,0.13991990370716303,8
533400,0.2321085460770922,0.008757859683953513,0.13915811043232448,8
533500,0.2335139947240056,0.0037624823344136046,0.1420239282996896,8
533600,0.2322112615426641,0.009942906468805645,0.13819012158358895,8
533700,0.23323726914439635,0.006190968904235662,0.14036598045406534,8
533800,0.2341311908882322,-0.008940043994546055,0.151334992599204,9
533900,0.23377762086383236,0.010965055050906477,0.13641619357202797,9
534000,0.2316876875439695,0.011089085088778265,0.13752342547346225,8
534100,0.23310579942020043,0.002056759549696087,0.14336134274857656,8
534200,0.23197809099682104,0.011881241031354049,0.1369056666938541,8
534300,0.23407304924588146,-0.009083945608656836,0.15146387043552192,9
534400,0.23355481622723917,-0.008851579589258923,0.15169271578848934,9
534500,0.2328584169032721,0.0089545073403947,0.13856060900318076,8
534600,0.2337608037669797,0.010934370483891842,0.13626162281203963,9
534700,0.22837712496644622,0.026950190269204415,0.1278789860823716,8
534800,0.23222989405550434,0.009943054143092534,0.13817876980064805,8
534900,0.23223150491258543,0.009943247358723473,0.13817761861294625,8
535000,0.23339920574654427,0.011038466949349365,0.13648268917457634,9
535100,0.2344105409410567,-0.009177184060381607,0.15132965223274347,9
535200,0.2340871162658226,-0.00908399118667299,0.1514547918917431,9
535300,0.23223761784836985,0.009942909844474164,0.1381742184392556,8
535400,0.23453731931217847,-0.009207590341009918,0.1512803820574849,9
535500,0.23214120073149266,0.008758127128644355,0.13913828397071032,8
535600,0.2321428778429713,0.008758092503761597,0.1391374864998341,8
535700,0.23354831618851887,0.0037620503793656815,0.1420034609271786,8
535800,0.23214580917258584,0.008758026826470913,0.13913565589001767,8
